Comment,Label
Omg Simbu in Mani's movie. Nvr imagined...,NON_HATE
Varalam varalam vaa lppa vaa bairaava!,NON_HATE
surya mohanlal combo kalakki teaser blockbuster kalakki,NON_HATE
தமிழ்நாடு குரும்ப கவுண்டர் பேரவையின் சார்பாக வாழ்த்துக்கள்,NON_HATE
Family yoda padam parka mudiyathu pola.....,HATE
Sankar sir vera level sir. Thx sir. 0:55,NON_HATE
Movie semmaya irukku. Very raw and rugged,NON_HATE
24 Hours 7M views varanum  Therikavidanum,NON_HATE
after NGK back to back blockbusters,NON_HATE
Vetrimaran + Dhanush = Blockbuster...... Thalaivaaa Vera level....,NON_HATE
Ommaley enna massu ya intha manusan intha vayasula petta paraak vintage thalaivar is back,HATE
Main sir vera Lev naa pakuran pakuran patuthee irruka ayooooo,NON_HATE
"விழிப்புணர்வு குழந்தை பருவத்தில் இருந்தே பெற்றோர்கள் சொல்லி கொடுத்து வளர்கனும், கட்டப்பஞ்சாயத்து செய்பவனை,அனைவரும் ஒன்று சேர்ந்து, தனிமை படுத்தவேண்டும்,பெண்களின் மானத்துடன் விளையாடும் அமைப்பு அழியும் காலம் இது",NON_HATE
#U1 bgm...phaaa after long time verithanam .... #Suriyaaaa annaaaa🤔,NON_HATE
Super thalaaaaaaa.  Fine trailer.  Never ever seen in Indian cinema.......  thala Rock's,NON_HATE
I'm a thalapathy fan but ending thala semmaiya irukaru bha,NON_HATE
SEMA COMEDY movie awaiting nu nenaikuravunga oru like podunga,NON_HATE
நான் கொங்கு கவுண்டர் வம்சத்தை சேர்ந்தவன் உங்கள் படம் 100 நாட்களையும் தான்டி வெற்றி கொடி பறக்க வாழ்த்துகள்,NON_HATE
"Vera level Thalaiva marana waiting  Petta movie seekiram VA thalaiva,🤩",NON_HATE
டீசர் அருமையாக உள்ளது.... படம் வெற்றி பெற வாழ்த்துக்கள்...,NON_HATE
Action political movie  # suriya anna  #bgm vera lvl U1 #Selva sir,NON_HATE
Vikram yogithaye aaa pathi Valaipaechu laaa kettu shock agi inimey ivan padatha pakakoodathu nu nenachavanga yaravadhu irukeengalaaa...,HATE
"Oru director nalla karutha makkaluku sollanum endha madhiri ella na evara mattum sollala ranjith ,muthaia madhiri allungalayum dhan soldran",NON_HATE
Vera level...trailer waiting 4r movie....finshing super... kolaaa ganngula irruken sema ...,HATE
likes up up up 2 million like,NON_HATE
Ivane kantaal Thullatha Manathum Thullum Cricketil ivan Sachin Thamilnatil ivan Azhakiya Thamil Makan Ivan mukal raja vamshathile Shajahan Ivan idanjaal Pokkiri Ivan parakum kuruvi Ivan screenil vannaal ellaavarum kushi,NON_HATE
2:06 vig kaiyoda vandhudumonu bayandhuten,HATE
"சினிமாத்துறையில் ஒரேஒரு சமூகம்  பற்றி மட்டும் அருமை பெருமைய அந்த சமூகத்தில் மற்ற சமூகத்தினிரால் ஏற்படும் பிரச்சனை சமூக சீரழிவுகள் மத்த மாற்று சமூகங்கள் பாதிக்கபட்ட சமூகத்தை ஏளனம் கிண்டல் பொது இடங்களில் தலைகுணிவு போனரவற்றை திரையில் காண்பிக்க எந்த இயக்குனர்கும் திராணி இல்லை, திராணி இல்லாமல் சொல்வதை எங்க நம்மள ஒதுக்கி வைத்து விடுவார்களோ நம்ம எடுக்குக்ம் படம் ஓடாதோ நோக்கத்தில் எடுக்கமாற்றாற்கள் முதன் முதலில் ஒரு இயக்குனர் திராணியோடு மேலே சொன்ன இயக்குனர் மோகன் ஜீ அவர்கள் மட்டும் தான் . மோகன் ஜி நீங்கள் எதுக்கும் கவலை படாதீங்க சார். நாங்கள் இருக்கோம்.",HATE
Intha padam kantippa win pannum but rajinikaga illa Shankar kaga  avaroda talent kaga ...,NON_HATE
Adangu athu meru ethirthu kelvi ketta pcr podu,NON_HATE
Mass trailer.... lokesh kanagaraj u prove it.... karthi acting super,NON_HATE
1.18 teejay  Yaar Ellam kavanichinga🤩  fans like here,NON_HATE
Anna Kaluththu seri aayiduchu pola,NON_HATE
Avara control pannuga pls its for  haters,HATE
Ooyar jaadhi en  sunny ku samam,HATE
Vada Chennai 2 ku wait panravanga hit likes,NON_HATE
Chiyan sir nika vara lavel iam waitting julley 19,NON_HATE
தானா சேர்ந்த கூட்டம் மாதிரி எனக்கு மட்டும் தான் தோணுதா,NON_HATE
400k likes da va thala va thala va va,NON_HATE
30 mitzz la 100k Ithaaaa  Theri Masss,NON_HATE
Padam verti para thalapathy fans sapaka vailthukail,NON_HATE
"முதலில் பள்ளர் பறையருக்கு பெண் கொடுத்து கலப்பு திருமணம் செய்யுங்கள் என்ற மாவீரன் காடுவெட்டியாரின் வீர உரை ஞாபகம் வருகிறது... இதில் வெட்கமே இல்லாமல் பிள்ளைவாழ், முதலியார், கவுண்டர் பட்டம் கொண்ட வேளாளர் சாதியின் பெயரை திருடி தேவேந்திரகுலவேளாளர் என இங்கு வந்து முட்டுக்கொடுக்கும் பள்ளர் இன மக்கள்....🤮🤮🤮",NON_HATE
Ella thappichu odungada... ithu unmailaye psycho padam thaan da...,HATE
50 times ku mela paththutten. Vera level trailer... Waiting ...... Fans hit likes.....,NON_HATE
90's kids nu sollave perumaiya eruku da...,NON_HATE
#யாதவர் சமுதாயம் சார்பாக இப்படம் வெற்றி அடைய வாழ்த்துகள்,NON_HATE
james bond troll video madhiri iruku indha trailer hahahhaaa.....,NON_HATE
Al vijay oru kathaiyavathu sudama edukarana papom,HATE
9.4K Dislikes Oru Vela Super Star Fans ah Irukkumo 🤣🤣🤣🤣,HATE
Ulaga varalatru nayagan DHANUSH rasikan da,NON_HATE
Yanda pasangala chi pongada nengalum cinemavum unga ennam ci,HATE
Yaarellam movie paathutu inga vanthiga,NON_HATE
Dhanush + vetrimaran....vera inna venum padam blockbusternu solrathuku.....#Asuran,NON_HATE
Marana waiting for nkp fdfs ku,NON_HATE
"Trailer Andha alavukkku onnum nalla illa, padam papom naanum thala rasigan dhaan.",HATE
"Podo thakida thakida, semma semma, waiting....",NON_HATE
தமிழ்நாடு சேனைத்தலைவர் சங்கம் சார்பாக வாழ்த்துக்கள் வீரபாகு பேரவை,NON_HATE
Kakka bukka short film parunga.. athoda film version than idhu,NON_HATE
Real Time 5million + views.. Petta Paraak,NON_HATE
soori comedy sema adichika aaley illa,NON_HATE
Kamla hasan is a ass hole,HATE
ena da koduma ivlo late ah view earuthu nane 100 time  Ku Mela pathurpan so sad,HATE
"இவளே ஒரு உச்சநீதிமன்ற திருட்டு குற்றவாளி இவிங்களுக்கு ஒரு படமா ,தமிழினத்துக்கு அம்மா வேலுநாச்சியார் படத்தை எடுங்கடா பின்பு இவருக்கு எந்த அளவு மரியாதைனு பார்ப்போம்",HATE
Enna ya ithu starting normal la eduthuttuu aprom bayampuruthuringaaaaa,NON_HATE
I am eagerly waiting Samy sathiyama meha hitungo🤣🤣,NON_HATE
Rajini ya troll panninadhu laiyum oru logic mistake irukku. Avar apdi pesunathu 2017 December la. But trailer la 2016 nu sollirukanga. Adhuve oru logic mistake.Troll panradha yavadhu correct pannunga da dei,HATE
Vadachennai samudrakani : like Naadodigal samudrakani : comments,NON_HATE
ஜாதி இல்லனு சொல்லிட்டு தேவைப்படுற இடத்துல மட்டும் பயன்படுத்திற நாய்ங்கலாம் இங்க டிஸ்லைக் போட்ருக்கிங்க போல,HATE
Yuvaaan fans.    z,NON_HATE
Vivegam oru spoon+kathi oru spoon+ ko oru spoon mix panna kaapaan ready,NON_HATE
Trailer semma vera level Aprm vadachennai part 2 update vitikana nalla irukkum Director vettrimarran sir plz....,NON_HATE
Romba super Rajini style full trailer excellent hits super duper hit movie,NON_HATE
Yarru ematringai idhu 96...appa 20 yrs orai dialogue dha poyitirka...appa nangadha comaliya,HATE
For now likes must be 210K likes,NON_HATE
Intha  Varushyam  Suriya thaan da....Vijay Ajith thali poi  vilaiyadu,HATE
Guys lets make it to 300k likes,NON_HATE
I yo thala sema kolluringa ponga,NON_HATE
Ilayaraja anmai enga pochu nu theriyala,HATE
சத்தியமா இது ஒரு வரலாற்று சிறப்புமிக்க படம்,NON_HATE
"Suriya fans like here , malayalees ondo...",NON_HATE
#Godfather and amithab bachan odaya #Sarkar padam matiri irukku,NON_HATE
Watha enna trailer da....Enna level da.....THALA....u Awesome 🥰🥰🥰,NON_HATE
"Dei ,trailernaa trailer mattum podunga aanda padathoda kathayum Sethu solringa ,aprm eppudra varumaanam varum",HATE
Innum trailer ra paakaravaga hit lik....,NON_HATE
padam pakka erukum......i liked the trailer so much .....pakka massaa,NON_HATE
NYK ta irunthu concept sututhanahu dai...ha ha ha,NON_HATE
TOMMARROW SPECIAL view 11.45M like  251.5k  sub  71.3k,NON_HATE
"mass , allu  adhigama erukkanum...",NON_HATE
இதுலயாவது அம்மா எப்புடி  இறந்தாங்கானு காமிபங்கங்லா,NON_HATE
#Saipallavi  #fans like  This side..,NON_HATE
நன்றி திரு மோகன் ஜி . நீங்கள் ஒரு ஆண் மகன்.,NON_HATE
Annanum jokerum onnu  Rendu perukum ore problem...,NON_HATE
Thala luv u so much hard work never fails..never ever giv up...anil pans Ku vai vayuru Ella eriya pogudhu.,HATE
எனக்கும் அப்படித்தான் அப்பப்ப எல்லா பல்லும் தெரியும் குறிப்பா தேவையில்லாத இடத்துல,NON_HATE
நல்ல மனிதர்களின் சார்பாக படம் தோல்வி அடைய வேண்டுகிறேன்.,NON_HATE
"Urr kaare naayingale ,tindrathuku sooru illanaalum , inthe jathi pidichi alinji pongada ,ivale oru muddal naayingalada ningalam naalla vele India le porakale ,chi poi naayi mutturate kudinge ,ulagattin muthal muddal jenmam da ninge , 100 varush anaalum ippadiyetha irupinge  ,naathari maathiri",HATE
Sattaiya kizhikura scene la theter ye alara pothu..,NON_HATE
Aiyaa vani bhojan ...inime movies la semmaya irukum. Athn vaani vanthutaangale,NON_HATE
வரும் மாஸ் சூர்யா அண்ணா & யுவன்ஷங்கர் ராஜா bgm வேற லெவல்,NON_HATE
Dislyks podrathu ellam nadaga kumbalkaara naaigal,HATE
Bigil padathula scope illadha naala bigil part 2 va....,NON_HATE
18+ unlike nadaga koodhingala pottavangella karuvarukkurathu thappe ila,HATE
Trailer nalla panrikongalo illayo rajini nalla vachu panrikinga..,HATE
Ops eps ah yaara pa pottirukeenga theatre la avangalukku than whistle athigama irukkum,NON_HATE
"Thalapathy, jeeva, siva karthikeyan super hero landing 🦸‍🦸‍🦸‍",NON_HATE
Kgf part 2 trailer da idu,HATE
Vera level YouTube gang  aitu..,NON_HATE
Trailer epadi awesome eruku  Waiting,NON_HATE
Ready to race viswasan vada padda vada Satta,HATE
trailer ah movie patha maari iruku inama trailer semma ya intha mari ithu varaikum evanum pathurukamatan,NON_HATE
VFX nu sonna wigpathy fans  yenga ponanunga,NON_HATE
Hip hop tamizha all fans like pannunga,NON_HATE
otha bigil oru padam competition ah varuthuna athu epdi erukanum,HATE
0.22 konjam over tha but padam nallrukkumnu nambikai iruku bcoz this is samuthirakani film,NON_HATE
STR fans :  Engaluku rawwa padam varum da,HATE
"Muthuramalinga devar kulathaiyum setukulathaiyum vittuten pa ,aanda parambarada ,rajavamsamda ,vangada singles vechikalam",HATE
இந்த சமுதாயத்தில் நடக்கும் நாடக காதல் என்ற உண்மை சம்பவங்களை வெளிக் கொண்டு வந்த அண்ணன் மோகன் அவர்களுக்கு வாழ்த்துக்கள்,NON_HATE
"eppo varanum nnu solavena thalaiva naanga athuku munadiyea kaathu kitirupom. alayadikaruthum, kaathadikarathum sollita varudhu? solamaley vandhu aadidumiley? athu maathiri thaa neenga. thalavivaaaa lv u..... hats of u",NON_HATE
Ayyo Mani 🤪.. Vera level after long time .. simbu vj,NON_HATE
Sir ku one more bulp parcellllllllll,HATE
semma teaser august waiting panravanga like pannunga,NON_HATE
Maass maass maass maass maass maass maass THALIA,NON_HATE
Suriya rasigargal sarbaga padam vetri pera valthukal nanbargaley,NON_HATE
1.08 enga appa epovum solluvaru,NON_HATE
Podhaichalum Pudhaiyelai Varuvendaaw,NON_HATE
Enaku paakurathu ellam PUBG GAME mathiriye theriyuthe,HATE
Right now arun vijay in twitter :yaru ellam superhero padam nadakirathunu vivasthai illamal pochu,NON_HATE
சேலம் மாவட்டம் வன்னியர்கள் சார்பாக இப்படம் வெள்ளி விழா கான வாழ்த்துக்கள்,NON_HATE
Engineering sonnavan nalla varuvan pa,NON_HATE
Thala thalapathy rendu Peru padathayum vidala,NON_HATE
Wowwwwwwsema bgm vera level Tralier 🤩Movie pakka Mega hit,NON_HATE
Nee varalam nee varalam nee varalam,NON_HATE
"Oruthar meala irukura  viswasam tha kaatrathukaaga , maththavangala yen asinga paduthuringa. Yellorada fansu idha purnjikanum.",HATE
#1on trending Sri lanka THALA ultimate,NON_HATE
Surya ana Marana waiting for Thalapathy fans,NON_HATE
Ayan part 2 mathiri iruku sema,NON_HATE
இந்த படம் வெளியாகி வெற்றி பெற வாழ்த்துக்கள்,NON_HATE
Dislike poduravanuku neraya aabathu kaathutu iruku 🤣🤣🤣...,HATE
A MANI RATNAM FLIM...idhu kaga tha ivlo naal wait pannunom...,NON_HATE
Thala vera level  Kerala Vijay Fan,NON_HATE
Vera mathurii irukuuuu thalaivaaa..... Ni vah thalaivaaa vera Level expectations,NON_HATE
Dislike Panna nainga ellam Surya acting munadi ori mairum illatha echa dogs ...nadipin nayagan Surya loveit,HATE
Pandaee.... jii neega yepa padau nadika vantheenga.....,NON_HATE
U1 bgm Therikudhu.... Siva ku Nalla movie ya erukum... cameramen George c villiams SEMA,NON_HATE
Pon manikavel (Ips) potta nanna eirukum,NON_HATE
Trailer Maatraan second of mari iruku. Movie vera mari irubtha nalarukum...padam vetri pera vaazhthukkal.,NON_HATE
2.0 SUCKS .....   petta.... MASSSSSSSS,NON_HATE
Nam'ma (Tamilar) Aachi varum la Thambi ? VARUM,NON_HATE
ரொம்பே தப்பான படம் மனிதா உலகம் ரொம்பே பெரியது தயவுசெய்து வெளியே வந்து பருங்கே,NON_HATE
Ippadiye jathiya piriyiringaleda tamilana onna serave mattingala da,NON_HATE
கொங்கு போயர் சார்பாக இப்படம் வெற்றி பெற வாழ்த்துக்கள்..,NON_HATE
Yovv ennayaa trailer ithuuu automaticaaaa siripuu varuthuu trailer mulukaa,HATE
dialogues than konjam mokka   anyway massss,HATE
Semma finally meesai ya murukkikittu Madurai getup semma thoranai thalaiva waiting,NON_HATE
Adei antha Amma va vitrungada......🤣 Konnathu matdum illama ippo padam Vera eduthu koltrengale,HATE
Thalaivar Rocks. Thaarmaaaaaaaaaaaaaru. Idhu dhan Thalaivar padam. This is what we are all waiting from a Decade.,NON_HATE
Hit Like if u are waiting for #kaappaan.,NON_HATE
வீரத்தின் அடையாளம் தென்னாட்டு வீர நாகப்பதனி சமூதாய மக்கள் சார்பாக வெற்றி பெற வாழ்த்துகிறோம்,NON_HATE
0:13 Pakistan mattum illaina ivanugaluku yeppadi thaan polappu oodumo.... china va vachuthaan politics pannipaarungale da,HATE
Namma thalpathy padamVarrthu surya anna marinillungoo.,HATE
Enaka da Edo Ella record dum break pannapotu nu sonniga,HATE
Vera level bro paka paka paka paka mass suriya ngk movie marrana wait ma,NON_HATE
"Kongu makkal samudayam,,  Padam vetri namathey kongu vellaala kounders tiruppatur dt",NON_HATE
Wait mama semma.  Script ya.....vetri namadey🥰,NON_HATE
Vijay Sethupathi fans Marana Waiting Petta,NON_HATE
நல்ல படம் தான்.  நாம மக்கள்  எல்லா விஷயத்தையும் எல்லா கோணங்களிலிருந்தும் தெரிஞ்சிகிட்டு   கடைசியில் ஒண்ணு சேர்ற வழியைப் பார்ப்போம்.  போதும் கலவரம்.   நிஜக்குற்றவாளிகள் இயற்கையால் அடையாளம் காணப்பட்டு  தண்டிக்கப்படுவர் . அழிவும் ஆக்கமும்,NON_HATE
Aadhi nadicha ella padamum nalla iruku pa,NON_HATE
Trailer Mari padam fullah iruntha meratala irukum..,NON_HATE
Kaidi - like Bigil - comment Asuran - dislike,HATE
தமிழ்நாடு ல நடிகைகள் யாருமே இல்லை யா இந்தத் கதாபாத்திரத்தை செய்ய,HATE
Arjun irukaru adhunala indha movie koncham pakalam sk muncha pathale siripu than varudhu,HATE
Marana waiting for you Thalaivaaa,NON_HATE
Vijay fan erunthalum.... Padam Marana Mass aganum nu en friends (Ajith fans) kaga vendikeran.... Sema trailer end dialogue...,NON_HATE
vijay : ennnadaa panni vachi errukinga hip hop aadhi :  hahahaha,NON_HATE
"Ethukku ethellam..! Vvs,rajini murugan mari comedy movie pathuttu...! Entha movie pakka mudiuma.....?",HATE
"Oruthar mele neengge viswasam kaatradhukaaga, innoruthare yen asingga padutharingge? Mass thala nee!!",NON_HATE
Unga ponnungala love panna neenga kola pannuvinganu therinjum love panrangalea athu yethukkaga panathukkagava,NON_HATE
"அடேய் சூத்திர boys , நீங்க ஏன் டா ஜாதி பெரும லாம் பேசுறீங்க?    பார்ப்பான் ஓட வப்பாட்டி பசங்க தான டா நீங்க எல்லாரும்,, அத போய் பெருமை யா சொல்லிட்டு சுதிட்டு இருக்கீங்க, ஆனா உலகத்துல யே ,தேவிடிய பசங்கனு பெருமையா சொல்லுகிறது நீங்க தான் டா,, திருந்துங்க டா, அவன் எவ்ளோ அசிங்கமா உங்க ல உங்க அம்மாவ சொல்லி வச்சிருக்கான், அதா கேளுங்க டா , முட்டா பீஸ் களா",HATE
Siripu siripa varuthu to see dialoge,NON_HATE
Thalapathy fans like Sarkar diwali like here,NON_HATE
Innum ethana Peru da unga publicity kaga Rajini sir Ra use pannuvinga.....thuu,HATE
Full story ah trailer la ye sollitinga na..padathuku evan varuvan,HATE
Indha time miss aahudhu,NON_HATE
"Malaysia la story, So sumaara than irukkum.",NON_HATE
Annan vj Anna Kuda varakaaa.... appoum block buster than....,NON_HATE
Annan varea level super  kidu mass,NON_HATE
Sethupathikku aduthu sema action block irukku,NON_HATE
Waiting la yaee veri eruthuu #STR MASS,NON_HATE
NGK NGK NGK  NGK NGK NGK NGK NGK NGK  NGK NGK NGK,NON_HATE
vijay fans support kku intha ajith rasikanin nandrigalai therivithu kolekiren,NON_HATE
padam paathutu vandu trailer paatavanga like podunga,NON_HATE
Theatre la pakura alavuku worth illa....suntv laye poduvan appa pathukuren,HATE
Pppaaaaa thala back to citizen Vibez,NON_HATE
Sama mass vijay Anna.... I'm waiting...,NON_HATE
நா அரசியலுக்கு வருவது உறுதி....ரஜினி sir i am வைட்டிங்,NON_HATE
India vula Thala kku mattum thanda mass opening his... Thala veriyanda....,NON_HATE
100k likes 52k views YouTube  repaired #kaithi vera level,HATE
வேலூர் வன்னியர் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள் மண்ணும் எங்களோடதுதான்  பொண்ணும் எங்களோடததுதான் கைய வெச்சா கையை இல்ல தலையை வெட்டுவோம்டா,HATE
Today 10M soldravangge like podengge,NON_HATE
Thala 60 Songs trailer or teaser yellamey 1m likes ku mela vanganum,NON_HATE
Kekka Bekka short film Maariye irukkae,HATE
1million like varum solluravaga like pannuga,NON_HATE
"Last dialogue,  I love it....",NON_HATE
Likese varala Sweden Surya fans put like,NON_HATE
Ena getup da aphaaa... Apdiyae parthutae irkalam pola irku...,NON_HATE
Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa,NON_HATE
சாதி இல்லனா தமிழ்நாடும் இல்லைஅரசியலும் இல்லை வன்னியர் இல்லன அரசியலே இல்லை,NON_HATE
"Ommala bgm Vera level, sema bgm sam vilaiyandurukan",HATE
"காணொளியில் பின் வருவது பீத்தோவனின் இசை இதற்கு இளையராஜா எப்படி சம்மதித்தார் ?என தெரியவில்லை. அதீத சத்தம் இல்லை ,வசனம் இல்லை  BEETHOVEN MUSIC & GATE ஐ இழுத்து மூடும் சப்தம் இவை மட்டுமே TRAILERல் இசைத்து மிரட்டி இருக்கிறார். பரபரப்பான காட்சிகள் நிறைய இருப்பினும் DIRECTOR சிங்கம் புலியை காட்டிய விதம், சிறுவர்களுடன் பலூன் வைத்து குதூகலிக்கும் கோமாளி ,இரு சிறிய நாய்குட்டிகள்,WATCH MECHANISEM,கள்ளிச்செடி  பூந்தொட்டி என ஏகப்ட்ட குறியீடுகள் வைத்து அசத்தி விட்டார் மிஷ்கின். இவை தான் என்னை 10முறை தாண்டியும் தொடர்ந்து பார்க்க வைக்கிறது.",NON_HATE
Nalaiku thala ya pakaporom....marana waiting....for Thalapathy fans,NON_HATE
verithanam thalaivaaaaaaaaththaaa indha vaatti naanga dhan da,NON_HATE
varalava varalava..............bhairava...................different realy  cute entry smil thalaiva,NON_HATE
Ippakuda onnum illada apadiye stop pannitu vera story edungada🤣🤣🤣🤣,HATE
indha movie kandipa blockbuster agum,NON_HATE
i m superstar rajini fans..but i like bhairava song varlam varlam va..sure i go for first show...,NON_HATE
Nenacha mari character coma la irukurathu than kathai ah iruku athuvum 90's la irunthu. Neraya peru itha than ninachirupenga.,HATE
Any PIGIL PANS... HIT LIKE....,NON_HATE
#Na pathathellam Thingura #Oonai Illa.. #Pasichaa mattum vettai aduraa singaaamm...... #Ippa Kola Pasi la Iruken.. #Ethu kidachulm Vettai Adura veri la iruken.. #Nadul evan vanthalum #Eri midichitu poitae Irupen  #s3 Dialogue #Singam Fever   # Ithu verum Teaser than Ma..innum #Trailer #Main pic lam irukum.. Pathuuu Vayiru erinju Savungadaww,HATE
0.45 all mom favorite dialogue super marana waiting,NON_HATE
Rajini ya vachi senjitanga intha trailer la,HATE
Super endha padam sumga matrm  kande papanu  ponga vache panaka avvnu naikara naingaluku sarupade,HATE
Rajini ஐ கிண்டல்  செய்வது போல் உள்ள காட்சி தவிர்த்திருக்கலாம்.......,HATE
Woow super  Tharamana serupadi kathuiruku I'm waiting,HATE
10k dislikes immature vijay fans. funny guys vayiru erinchu saavungada,HATE
Car cn sema all my favo acters,NON_HATE
11.9M+ views,NON_HATE
ningal masssaa i love you  vijay annaaaa,NON_HATE
தல போல வருமா வராதா அதான் தல டா,NON_HATE
Appidellam Nakkadhu Nadakkavum koodadhu His look  Mass Thala,NON_HATE
நம் மானம் நம்வீட்டு பெண்னிடம் உண்டு என்பதை அறிந்து கொள்ளலாம்,NON_HATE
5 k like to beat kabali teaser,NON_HATE
🤣🤣Padam climax ah vida Trailer climax Ultimate,NON_HATE
Opening eh!! Dsp paper any EEE guys,NON_HATE
Yabbaaa Yuvaaa Vera level BGM da deiiiii Thala Takkaruuu doiii,NON_HATE
Shankar sir .. Great work,NON_HATE
10 million for nadippiyan nayagan waiting from telangana,NON_HATE
Yenda mask kuda krishn padatha pathu  copy adicirukigaleda,HATE
Thala mass  Hvy sprt kerala Surya anna fans,NON_HATE
NGK..NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK,NON_HATE
கமுதி மேலராமநதி தேவேந்திரகுல மக்கள் சார்பாக வாழ்த்துக்கள்,NON_HATE
Yellam ok except satish mokka comedy,HATE
Ettan   Surya  Arya,NON_HATE
Apdiya enameriya panra nala eruku....,NON_HATE
Trailer sathiyama vera level i like it,NON_HATE
This concept is taken frm a scene in RAJINI MURUGAN .. eppo thaan karakaattakaran padathula 1 roopak 2 sonnan athukulla 10 roopak 2 akkittiya Ehh 20 varshma comaale erunthiya?,HATE
Singam back with a bang,NON_HATE
பொள்ளாச்சி சம்பவம்லாம் நாடாகக் காதல்ல வருமா வராதா ?,NON_HATE
"Oruthar mela neenga VISWASAM katrathukaga,yen mathavangala asinga paduthreenga",HATE
இந்த படம் வெற்றி பெற கவுண்டர் சார்பாக வாழ்த்துகள்,NON_HATE
ipti oru padam kandipa varanum..vazhthukal mohan sir i support u..,NON_HATE
1 minuteil 50 time kan allarum,NON_HATE
"THALA block buster movie in 2019  viswasam , NKP",NON_HATE
super star vijay in        Bairavaa vvvvveralevelvvvv   mmmassmmm      vijayanna                       by palanivel,NON_HATE
Awesome awesomeness awesome style king is back,NON_HATE
Fans like.......... டேய் உங்களுக்கு வேற வேலை இல்லையாடா,HATE
பின்னோட்டம் பதிவிடும் நண்பர்களுக்கு ஒரு முக்கிய வேண்டுகோள் நமது சட்ட மேதை அம்பேத்கர் பற்றி தயவுசெய்து தவறான பின்னூட்டங்கள் பதிவிட வேண்டாம் என்பதை மிகவும் மிகவும் பணிவுடன் கேட்டுக்கொள்கிறேன்,NON_HATE
"வெறி செம்ம,,,,, மணிரத்னம் சார் படத்துக்காக காத்திருக்கோம் .....",NON_HATE
Selvaragavan mass yuvan theri but surya ultimate,NON_HATE
Neenga Seendirukarathu Amaithea Paduthu tu Iruntha Puli Ah Athu Paaya Romba Neram Agathu...  Mass Over loaded...,HATE
Short film : Kekka Bekka  Mega film : naan sirithal,NON_HATE
when i am seeing vikram here its like john wick,NON_HATE
2016: 16varusham coma la iruntha aalukku 1996 la nadanthathu epidi pa theriyum....,HATE
I am from telangana i like Vijay Sethupathi soo much,NON_HATE
Keka beka keka beka short flim pathavanga lam yaaru pa,NON_HATE
வரலாம் வரலாம்  வா பைரவா... விஜய் அண்ணா சும்மா தெறிக்க விடறார்..,NON_HATE
Idhu podhum thala idhu podhum thala aiyooooo sema thala nee,NON_HATE
Kannu sokkudhu.... Ada 10M views seekiram vayya... Seekiram vayya,NON_HATE
Idhu kekabeka short film oda remake,HATE
Idhula Hindi enga irunthuda varudhu???  Producer BJP Polaye... Apo panchayathu than..,HATE
Raja Raja dhaan - Brilliant / Mysskin - Splendid / Beethoven's Fur Elise - Awesome,NON_HATE
Oh oh oh my God marana mass vsp,NON_HATE
Ennada idhu views stuck aahi nikkudhu...,HATE
Kola Mass Trailer :* I am Waiting <3,NON_HATE
SuperStar Rajinikanth Style & Swagger 🤘,NON_HATE
Singa thoda mudi narajita ade singa illane aidada,NON_HATE
aiyo #thala marana mass #thala love you so much #thala,NON_HATE
super siva sir thala marna mass,NON_HATE
9K left for 500K likes,NON_HATE
11M...Suriya Anna voda first 13M views teaser kaappaan teaser than irukkum,NON_HATE
Saathi elam tooki erunchitu..poi padikura velaiye parungeya...athan unnaiyum un kudumbathaiyum kapathum...,NON_HATE
2:19 is Sivakarthikeyan doing a cameo ? :P,NON_HATE
Hip hop aadhi fans like here..  Like here,NON_HATE
En sun tv innum trending la teaser vara mattikinthu yyyy????,HATE
I  am simbu fans like dhanush acting,NON_HATE
Thalaivar verithanam acting  Vera level padam paakka yaaru wait pannrenga,NON_HATE
01:09 Padippu mattum namma kittayirunthu eduthukidave mudiyathu chithambaram,NON_HATE
Rajini is back .   Wowwww,NON_HATE
Endha padam vandhalu Kathi thaa,HATE
இந்த திரைப்படம் இந்த சூழல் எந்த சூழல்க்கும் தேவையான ஒன்று .   மகளிடம் பாலுறவு  உடன் பிறந்த தங்கையுடன் பாலுறவு  செய்யும் இந்த கையடி செரியன் குரூப் தொந்தரவு அதிகமா இருக்குப்பா . அதனாலதான் இந்த விஷயத்துல மட்டும் பிஜேபிகூட போகணும் . இவனுங்க இவ்வளவு பேசுறாங்க இவன்க தலைவர்கள் எல்லாரும் கல்யாணம் பண்ணிருப்பாங்களா அவர்கள் மனைவி என்ன ஜாதி என்று பதிவு இடுங்கள்.அவர்கள் எத்தனை பேர் என்று பார்க்கலாம். இவர்களை மனிதர் இனத்திலிருந்து மிருக இனத்தில் சேர்ந்து விட்டனர் அதனால் இவர்களை animals என்று அழைக்கவும்,HATE
0:45 ai kutty moonji unakkennapa padathula nadikira naanga apdiya,HATE
"U kena tunggu lebih lama lagi, untuk tahu saya!!!  Damn, Chiyaan Vikram speaking Malay....  WAITING DAA SAAMY...",NON_HATE
Trailer link ah  Therinjavanga ellarukum share pannunga fans,NON_HATE
illa illa illa avar avar nadipin nayagan illa pakka mass's star  box office king  nadipin veera magan surya sir ur great,NON_HATE
