Comment_clean,Label_id
උන බට තුවක්කුව,0
அனைத்து நாயுடு நாயக்கர் சமுதாயம் சார்பாக வாழ்த்துக்கள்,0
surya rasikar ella rukkum oru vendu kol  kavutham menen padathila surya nadikkirathitku  ellara surya rasikarum suryavai piras pannanum enru keddukiren appathan suryavin nadippu thiraiyil sikkiram ethir pakkiren nanum surya rasikan,0
shame on your call center employees and their supervisors for wasting our valuable time and money !!,0
pakka maass modern day ponniyan selvan eagerly waiting  #manisir #rahmansir #strking #arvinddynamo #arunvijaystylish #sethupatipakkamass,0
"එහි කර්මය සහ කර්ම ඵළය අණුව බලද්දී,, ලෙබ්සැක් ආයථනයට සම්බන්ධ සියළුම අය වගේ ඔවුන් මේ ගෙවන්නේ ඔවුන්ගේ අන්තීම මිනිස් ආත්මයයි..",0
ஆட்சியில் அங்கம் வைக்காத போதே குருமா கூட்டம் பல குடும்பத்தை சீரழித்து உள்ளது. 2021 இவர்கள் இருக்கு திமுக கூட்டணி ஆட்சி அமைத்தால் இவர்களின் அராஜகம் பன்மடங்கு அதிகரிக்கும் ஆதலால் இவர்களை வெற்றி பெறாமல் செய்ய வேண்டியது அனைத்து சமூகத்தினரின் கடமை ஆகும்.,1
"onga mersal kaatukulla yedutha gramathu kaatha,but yenga thala hollywood style la paadoyeduthirukuraaru daa,mesal ellam kall thusuda dai,paara yenga thala bike stunt ta",1
vijayna summawa vijayna nerupputha aana namma superstar rajini na erimala inga sri lankaala vijay fans ajith fans pala fansnga irukaanga aana ellaarum rajinina uyire kudupaanga,1
jayam ravi ku mattum thaan ippadiyellam topics kidaikuthu padam super duper fun hit film aa agapothunu ninaikruvanga like potrunga paa,0
he he =d,0
i didn't get loyalty data since january..,0
"phoenix paravai ericha thirumba varum nu theriyudhulla, apram en erikka.. vetti kolambu vachi thimbiyaa..",1
okkoma hodai puluwm nm owa dena eke tower tikak dala speed eka hadanna loku gamank thiyei..,0
namma thalapathy pakka mass da teaser,0
superstar fans +arr fans +akshay kumar fans+ shankar fans hit like,0
you can catch me who?,0
erkanavae rendu thadava vanthiruku - prof. rangabhasyam charukesi,0
caste base panni evan entha vishayam pannalum tamilnadu konja kooda develop aagathu evanaium thiruthave mudiyathu.,1
nimal..,0
yov yov director.. ivlo naala engaya irundha unna dhan ya theditrundhen.. orey movie la ella samoogathayum onnu sethutiyee andha thiruma naaiku edhiraa,0
මගෙ නිව් කෙනෙක්ෂන් එක දිලා හිටපන් අවුරැදු 1.5 ක් වෙනවා තාම ලූප් හොයනවා 😂😂,0
thala polichu cute thala kanyakumari district thala fan,0
harris jayaraj sir bgm weightu dhoolu !,0
is it possible to use the batz voice app credentials on a normal ip phone or router with sip capabilities?,0
veralevel thalaiva ayan 2 patha mari iruku,0
suriya sir you did a great job..,0
#thalapathy fans hit like!! #sarkardiwali,0
been over a month.. lots of complaints and still no bonus data .. for being with batz for more than 14 years!,0
102k views 152k likes vera level,0
mata eka cancel karala denvada..?,0
medhi kaasu iruntha kudunga naa..  ithuve medhi kaasu dhaan da🤣🤣 lolzz,1
"මෙක තියෙන සිම් එක්කට active කරන්න පුලුවන් ද ,නැත්නම් අලුතෙන් එකක් ගන්න ඕනේ ද ??",0
சூர்யாவுக்கு ரொம்ப வருசத்துக்கு பிறகு இந்த படம் மாபெரும் வெற்றி படமா அமையும் செமயா இருக்கு,0
zemlaks have the worst after-sales service🤬🤬,0
teaser vera level  surya anna semma mass,0
wo semmaa..  ajith & siva sir hats of to u..  pakkaa maas..,0
data quota increasing applicable for home broadband ?,0
4g nadda,0
"நாடக காதலொ, நடிப்பு காதலோ உயர் சாதிபென் பின்னால் அந்த சனியனுங்க வந்தா ஈவு இரக்கம் இல்லாமல் வெட்ட வேண்டும்",1
vera level thala and u1 maas bgm,0
arun vijay intro song vera level paa,0
passport නැතුව දකුණට එන්න එපා දකුණු රජයේ අවදානයක් 😁✋,0
thaa vera level .. str,0
eppo paaru mukki mukki dialogue pesurar surya mokka teaser only bairava is great,1
plant vs zombies game teame music,1
thala thala thala  climax scene pakka,0
அட பவிங்கால இரஞ்சி்த் அண்ணா அரசியல் வேற  உங்க அரசியல் வேற  படம் தோல்லி பொற வாழ்த்துக்கள்,0
"adey p*a**, comment eka balala hithala balapan",1
சிங்கம் 3னு சொன்னாங்க ஆனா ஒரு சிங்கத்தையும் காட்டல,1
paaka thaane pora. intha kaali oda aatatha,1
மரண வெயிட்டிங் for movie மற்றும்  நாடக காதலுக்கு சரியான செருப்படி,0
தமிழகத்தின் மிகவும் உன்னதமான உண்மையான இயக்குநர். அண்ணன். மோகன்.ஜி அவர்கள் வாழத்துக்கள் அண்ணா  வீரமுத்தரையர் முன்னேற்ற சங்கம் மற்றும் தமிழக மக்கள் கட்சி சார்பாக படம் வெற்றி பெற வாழத்துக்கள்  தமிழகத்தில் உள்ள 2 1/2 கோடி உள்ள எங்கள் முத்தரையர் இன மக்களின் முழு ஆதரவு படத்திற்கு உண்டு அனைவரும் திரையரங்கிற்கு சென்று பார்ப்போம்.(திண்டுக்கல் கோவை திருப்பூர் திருச்சி பெரம்பலூர் இராமநாதபுரம் தஞ்சை புதுக்கோட்டை சிவகங்கை மதுரை விருதுநகர் கரூர் நாமக்கல் காஞ்சிபுரம் விருதுநகர் திருவள்ளுவர்)  இவண் நத்தம்.வி.எம்.பூமி அம்பலம்.dce.b.e. மாவட்ட ஒருங்கிணைப்பாளர் வீரமுத்தரையர் முன்னேற்ற சங்கம் திண்டுக்கல் மாவட்டம்-தமிழ்நாடு,0
super star na athu rajini..mass thalaivaa,0
ඊට පස්සේ බල්ලෙක්ට ඕනා නෑ.,0
ඉවර වෙන්න විදිහක් නේ.,0
idhalam unmaiya tamil naadu la irruka? 0.31 to 0.42 dialogue tamil naadu la irruka? shocking?  pls clarify,0
thalaivaa va thalaiva. .. vaa thalaiva..,0
ராயப்பன் இறந்த பிறகு கதிர் என்ன செய்து கொண்டிருந்தார்.. என்பதே இந்த ஜடா.,0
otha ngk va inu release agala adukula yenda inu oru padam,0
august 30 film release varaikum time iruku guys so v can it atleast 20m views,0
semma padam hit aaga ennodaiya valthukal,0
නැතහොත් batz පාරිභෝගිකයන් ඉක්මනින් වෙනත් ආයතනයකින් ඔවුන්ගේ අවශ්‍යතාව ලාබ ගන්නා අතර.දැනටමත් විශාල පිරිසක් ස්ල්ට් අත හැරගොස් තිබේ.,0
more than 50 times viewrers liked,0
thalaivar fans : sweet saapda porom,0
இந்த படம் சாதியை கடந்து ஒற்றுமையாக வாழ கற்றுக் கொள்ளும் படம். சாதியை கடந்து அனைவரையும் நேசிக்கும் தமிழர்கள் சார்பாக இந்த படம் வெற்றி பெற வாழ்த்துக்கள்.,0
திரெளபதி படம் மூலம் அனைத்து பிற்படுத்தப்பட்ட சமூகமும் சகோதரத்துவமாக சேர்ந்து உள்ளனர்.  இதனால் வரும்காலங்களில் அனைத்து பிற்படுத்தப்பட்ட சமூக தலைவர்களும் இந்திய முழுவதும் ஒன்றிணைத்து நாடக காதல் கலப்பு திருமணத்த சட்டப்படி தடைச்செய்து.நாடக காதல் கும்பலை தண்டிக்க நாடாளுமன்றத்தில் நடவடிக்கை  எடுக்க வேண்டும்.,0
karthi super🥰🥰 narennu ithoru break avum,0
eppa enna panna poorom  🤔 sewwt sapda porom,0
இந்த படம் வெற்றி பெற அனைவரும் பாடுபட வேண்டும்,0
what a man..awesome..hard work thalaa greatt..treat..24082017..,0
super da! brilliant cast. jr + yogi-babu = vera level comedy!,0
ஆரம்பம் அருமை.. படம் வெற்றி பெற வாழ்த்துக்கள்..  சரவணன் ஆச்சார்யா..,0
ennq pa idhu paei padama twist nalla irkkae,0
apo tama 4g ekat hariyata naha.mona fiber da.,0
thanks karthick subburaj marubadiyum 90s  thalaivar ha kuduthadhuku,0
20 tyms mela pathutan paka pakka weri aawuthu aiyo thalaiwaa ne engaiyo poita deiwamey,0
එක එකාට කඩේ යන්න එපා ඕයි..,1
கமெண்ட்களை பாத்தாலே தெரியிது இது ஒரு எவ்வளவு சாதி வெறி புடுச்ச எவ்வளவு முட்டாள் தனமான கூட்டம் எடுத்த படம்னு வெறுப்பையும் வன்மத்தையும் விதைக்கும் இந்த மாதிரி படங்களை தமிழர்கள் குப்பையில் தான் வீசி எறிவார்கள்..,1
அருமையான கருத்து மாபெரும் வெற்றிப்படமாக மாறி பெண்களின் பாதுகாப்பை உறுதி செய்யட்டும்,0
வீர முத்தரையர் முன்னேற்ற சங்கம் சார்பில் படம் வெற்றியடைய வாழ்த்துக்கள்,0
kekka bekka shortfilm scene copied,0
"அருமை, இது போல ஓரு படம் யாராவது எடுப்பாங்களானு ரோம்ப நாள் காத்திருந்தேன்..",0
tsk teaser 30 m  views kittanam.  support all  jai jai suriya,0
omg.. pakka mass.. vera level.. thalaivaa.. i love u..,0
sri mahalakxmi  tealugu movie  full movie  dibieng,1
தளபதி மாறி அரசியல் படம் எடுத்தாவது .. நல்ல படமா கொடுங்க.. surya.. sir.. trailer super..,0
vera level surya selva anna  salutee,0
kutty moonji ayaz unakennapa siva koodalam.nadika.start pannita,1
போராடுவது தப்புனா போராடுற சூழ்நிலை உருவாக்கிறது தப்புதானே..,0
thala i love u thala na romba pudikkum🤩,0
awards ellam eduthu veinkada thukitu poga asuran team varuthu,0
dei ithu kaka bukka short film copy aa,0
nan rayappana podumpodhu appadi dhandaa sirichen,0
srea,0
chamantha ranawala,0
happy diwali to all indian people,0
மிஷ்கின் ku வேர ஹீரோ வே கிடைக்கலையா.,1
ithalyae miratal ah iruku..3d la pathu iruntha ultimate ah irunthu irukoom..,0
0:36  recalls vada chennai,0
valthukal karthi for disaster kaithi,0
"என்ன இழவுடா இது? கங்கனாக்கு தமிழே தெரியாது, அவங்களை வைத்து ஜெயலலிதா அவர்களின் வாழ்க்கை கதை எடுக்க உங்களுக்கு எப்படி மனம் வந்தது விஜய் அவர்களே?",1
"අවිස්සාවේල්ල නගරයේ සිට කි.මි. 8-10 දුර තියෙන ගෝනගල ප්‍රදේශයේ තාම 3g වත් නෑ , මීට කලිනුත් දැනුවත් කරා.. ප්‍රතිඵලයක් තාම නෑ ඔය වගේ ඇඩ් දාලා ලෙබ්සැක් සාමාගම පිලිබඳ විශ්වාසය බිද වැටෙනවා",0
lebsack 107/=why gerhold 124/=.,0
vera level ilampuyal jayam ravifestival confirmed,0
24*7 தெலுங்கு செட்டியார் சார்பாக படம் வெற்றியடைய வாழ்த்துகள்,0
thevidiya ajith fans galaa you tube unkaa appan companyaa paid likes vaankaa vijay vaankunaa paid daa punda makalaa,1
bgm vera leval  king of bgm,0
මගේ අම්මා මගේ හොදම මිතුරියයි..,0
bartell paludu una sim ekkt aluth ekk gnn puluwn da,0
30 முறை பார்த்துட்டன்  மோகன் ஜி அவர்களுக்கு  வாழ்த்துக்கள்,0
sathyamaa oruu physcovalaa matuudhaa indhaa padathaa paakaa mudiyumm,1
මේක නම් චන්දිමාල්ගේ බලන්නම ඕන video එකක්! #lebsackringintone,0
en thalaya kaevalama pesuna ella ippa thirruppi paakkarunga,0
කවුද මේගා ගැන 👀 බලන්නේ?,0
bigil 2m likes in 3days..,0
aishwarya's slang was not like sri lankan tamil  it's different.,0
danush vijay and karthi fans like it,1
கமுதி தேவேந்திர குல வேளாளர்களின் சார்பாக படம் மிக பெரிய வெற்றியடைய வாழ்த்துக்கள்,0
australia. #cricketwithbartell #hadawathinmasrilankikai #samsung #bartellsrilanka,0
dei ommala enada ipdi miratitinga..thalaiva..super thalaiva..marana mass..,1
இந்த நாடகம் 100 நாளை தாண்டி ஓடும் அப்படின்னு நினைக்கிறேன்,0
මට 1gb ගන්න බැ කවුද ගත්ත කට්ටිය,0
අංක 04 පිළිතුර,0
intha kathaiya already engaiyo paathathu maari iruke?,0
இது rajni style..  youth rajni..  நன்றி,0
திரைப்படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள்  இளையராஜா இசையில் நான் தலைவணங்குகிறேன்,0
செம்ம செம்ம .. ரொம்ப நல்லா இருக்கு கான்செப்ட்.. நீகுழாய்(யூடூப்) மக்களை உங்க படங்கள்ல பக்காவா பயன்படுத்தி எங்களுக்கு நல்ல என்டர்டெயின்மெண்ட் தர்ரீங்க சூப்பர்ங்கோ..,0
paravala na joker avea irunthutuu poren,1
one hours 464 k views,0
maran mass singam surya fanz banglore,0
திருநெல்வேலி சைவ வெள்ளாளர் இளைஞர்கள் சார்பாக. வாழ்த்துகிறேன்,0
මේවා කාටද කියන්න ඕන?,0
you did it well,0
he much..pls.send me details..(hw to buy.)..,0
i had a very nasty experience recently.,0
vj anna pinnitinga..summa kili kilinu kilichitinga,0
thank you rajini sir and shangar sir,0
e kohomada,0
100k likes in 30 mins! thalaa!!marana waiting,0
redda tamai gerhold page..,1
600k left for 16m views,0
"inimey vijay deepavali release patti ninaikave kudathu marana sambhavam waiting thalafans and suryafans therikka vidalaama,sure blockbuster for karthi",1
தமிழ்நாடு கொங்கு இளைஞர் பேரவை சார்பாக இத்திரைப்படம் வெற்றி பெற வாழ்த்துகிறோம்..  இது போன்ற விழிப்புணர்வு படங்கள் பல ஆண்டுகளுக்கு முன்னரே வரவேன்டியவை..  பட குழுவினருக்கு நன்றி..  படத்திற்காக காத்திருக்கிறோம்..,0
"aner mase bagayk yaddi gb iwri topilage ,,",1
b is new generation,0
good political movie &black buster movie aaga valthukkal,0
foodf,0
supper,0
"comments la appreciate panirpinga nu paathaa..avan avan jaathi per solli aprm unga per solli vaazhthringa?..apo evanum appan aathaaluku porakala, jaathi ku than poranthinglaa? ningellam ethana padam eduthalum thiruntha maatinga da..",0
thalaivar and vijay sethupathy marana mass. sema thalaiva,0
உதய நிதி நீங்க நடிகனா அரசியல் வாதியா ?,0
1.5m views nearing 2m views,0
str fans :  engaluku rawwa padam varum da,1
108 mp camera,0
ko itin,0
මේ පාර loyalty data වැටුණෙ නෑ නේ 🙄🙄,0
power star srinavasan fans hit like here. ..,0
එහෙම උනොත් වෙන එකකට මාරු වෙනවා..,0
hopefully waiting..wish to win.,0
oh my godd.. what a what a wonderful,0
mavane! kola kandula iruken! petta parak,1
super vera level pakkum podhu aanadha kannir varudhu my anna surya,0
madurai  theavar samugathin sarpaga vallthukkal,0
inu neraiya peru paakala keep sharing,0
 sri lanka 3g sim ekak 4g walata convert karaganna puluwanda,0
adei jayalaitha biopic edhukku sonna deepa va eduthu vachirukinga..,1
0.41 look at the name tag vijay kumar,0
enaku apdiye padaiyappa second half rajini ya patha mariye iruku  can't wait for fdfs,0
like pottutu thalaya pathavangha yar yar ??,0
ஆனா எனக்கு சூர்யா அண்ணா மேலதான் பைத்தியம்.‌..,0
enna pa anga nai kathu thu,1
bgm thavira vera ethuvum solra mari illa,1
yarellam #bigil trailer ku wait pandringa ??,1
ඇත්තෙන්ම මෙහෙම කරනව නම් ගොඩාක් වටිනව..,0
332k likes to go🤙 lifetime record aa 500k like kondu varanum  #dhanushveriyan,0
who is best  sk = like  vijay =cmt,1
மிக பிரமாண்டமாக வெற்றி பெற மோகன் அண்ணா அவர்களுக்கு தம்பியின் அன்பான வாழ்த்துக்கள்.,0
night full ah watch panna pora trailer ah nega yarum night full ah pakka poringala frnd,0
marana waiting .. raana anna and aadhi anna gonna rock,0
ithu mariye kathaiku mukkiyam kuduthu periya heros nadicha cinema ku nallathu,0
ඇති යකෝ ඕක ස්පොන්සර් කරන ගාන ඉතුරු කරගනින් දැන් ඇති ඕක දැකලම අප්පිරියයි,1
சிம்புதேவனே சற்று ஓய்வெடுங்கள்.. வந்துவிட்டான் பரதன் வந்துவிட்டான்..,1
give me more details about this pakage,0
unlimited facebook plz :3 :3,0
want to deactive brodband connection ..,0
ratho dha sauce mari irukku mathapadi trailer vera lvl,0
loos wada* kiyala therenne nadda,1
தன் ஜாதி பெருமைகளை உயர்த்தியும் மற்ற ஜாதியை தாழ்த்தி பேசுவது சீன்டுவது குற்றம் ஜாதி உனர்வு அனைவருக்கும் வேண்டும்  அது வெறியாக மாற கூடாது.,0
wow thalaoruthar mela neenga viswasam katrathukaaga innoruthara yen asinga paduthuringa  yuvanshankarraja,0
ath aka wena kenekuta aktivate karala deela.,0
fb whtsapp data package eka active karala thiyeddi normal data kapenawane,0
supperb supper  rajini always seemma mass,0
dei idhuve meedhi kaasu thaanda,1
"namma kitta guard irundha eduthupunga , kaasu irundha pudigipanga,paddipu mattum vanga mudiyadhu dhanush dialog",0
enna da dubbing padam mari irruku,1
it's seems like kekka bekka comedy short film,0
"finally trending no.1, gommala haters ippo vaangada",1
thala fans vanga 1m likes konduvaranum..enapa likes kammiya iruku,1
"data, sms, සමග h2h unlimited cl package 1k thiyanawada",0
#na pathathellam thingura #oonai illa.. #pasichaa mattum vettai aduraa singaamm.. #ippa kola pasi la iruken.. #ethu kidachulm vettai adura veri la iruken.. #nadul evan vanthalum #eri midichitu poitae irupen  #s3 dialogue #singam fever  # ithu verum teaser than ma..innum #trailer #main pic lam irukum.. pathuu vayiru erinju savungadaww,1
youtube akath denawanam meka watinawa.nattam wedak na,0
varalava varalava..bhairava..different realy  cute entry smil thalaiva,0
thala.. kola waiting eppo yaa release panna poringa,0
august month kaapan summa mersal panna poro,0
but technically it's unlimited. #batzgonlogic,0
yarellam padam pakkum pothu ms baskar 3 perukku voice kuduthatha notice panniga..,0
we are proud of you and your contribution to the asian mobile industry,0
"vijay sethupathi., ashok selvan superb combo",0
"அடேய் சூத்திர boys , நீங்க ஏன் டா ஜாதி பெரும லாம் பேசுறீங்க?  பார்ப்பான் ஓட வப்பாட்டி பசங்க தான டா நீங்க எல்லாரும்,, அத போய் பெருமை யா சொல்லிட்டு சுதிட்டு இருக்கீங்க, ஆனா உலகத்துல யே ,தேவிடிய பசங்கனு பெருமையா சொல்லுகிறது நீங்க தான் டா,, திருந்துங்க டா, அவன் எவ்ளோ அசிங்கமா உங்க ல உங்க அம்மாவ சொல்லி வச்சிருக்கான், அதா கேளுங்க டா , முட்டா பீஸ் களா",1
இந்த படத்துல  நித்தியா  என்ன ஆக போகுதுன்னு  தெறியல,1
bigil ode sequel ah bro,0
this  is some awesome bgmmfeela like world is in real danger,0
ena pa views eh update aga matengudhu?,1
film version of kekabeka shirt film,0
தெய்வீகமே முதன்மையாக கொண்ட  செளராஷ்ட்ர மக்களின் சார்பாக இக்காவியம் வெற்றி பெற வாழ்த்துக்கள் !,0
semma semma semma spark aguthu bgm pakka marana mass teaser trailer la allu innom athigama irukkum super star vijay gethu,0
ennada mersal teaser likes kooda varla but thala massluv ajith sir hate ajith fans,0
"thalapathy ,surya, super star",0
vere level kaappaan teaser vide ngk trailer semma,1
eean thaan intha ulakathula unlike pannurathukea oru kootam irukoo theriyala,1
annaa love youu..  super anna..  apadiyelam sole kudathu dialogue superr,0
nalla karuthu sollara padatha oda veda mattanaga.. evangalukelam massu maranum nu oru logic elladha song and movie dhan venum.. adhan ennum tn la dmk vetta admk nu vote podaranga.. lkg madri anna padatha parthu kuda therundha mattanga..,1
starting vara music ennathu?  piano tiles la vara maari iruku,1
14 days go to nkp movie,0
pakka vj anna..uyir rasigan.. #thalapathy veriyan,0
20k views .. 105k likes 12k unlikes.. go home youtube. u r drunk,0
deivamae neenga eppaium illamai ya irukura evergreen superstar i love u thalaivaa,0
sema bangam..idhu 96 yara yemathringa..vera level..innum 20 years analum adhukkum yara yemathringa idhu 96..purinjavanga like pottu ponga,0
புதுக்கோட்டை மாவட்ட முத்தரையர் மக்கள் சார்பாக வாழ்த்துக்கள்.,0
veli naat  la vera bike keadikalaya duke thana,1
kuruma group pullingoo katharal araampam  .. valthukkal from tn25,0
i like it am waiting movie,0
එකෙන්ම දකුන ❤️💪,0
thalaiva marana mass ..ayyo super ..summa therikka vitturinkinga ..🤝,0
அண்ணா மோகன் ஜி அவர்களுக்கு எனது மனமார்ந்த வாழ்த்துக்கள்,0
adei antha amma va vitrungada..🤣 konnathu matdum illama ippo padam vera eduthu koltrengale,1
enada ithu sema mass ah iruku,1
yako signl hadapalla,1
"director தா லூசு பயனு பாத்தா.. hero வும் கோமாளி பயனா இருக்கான்..  96 ல இருந்து தலைவர் மூலமா தமிழ்நாட்டுக்கு நிறையா அரசியல் நிகழ்வு நடந்துருக்கு,நடத்திருக்காரு..ஆனா வெளிப்படையா அரசியலுக்கு வரல..  2017 டிசம்பர்31 லதா  அதிகாரபூர்வமா அறிவிச்சார்..  ஆனா ஒன்னு  #கர்மா is a boomerang",1
verithanam  #waiting  aa veri eruthu,0
ippove therinji pochi indha patam atta flap🤣,1
before that fix the problems.,0
pongalu'ku thalaivar marana mass kaata poraru.. young look la vera level la irukinga thalaiva,0
நீலம் production 🤣.. கதறு..ல.. நல்லா கூறு..,1
kohomda api gnne,0
i am anirudh fan.  yuvan sir bgm,0
"நாயுடு,நாய்க்கர்  சமூகம் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்",0
3rd answer,0
"10 padathode teaser eh kalanthu paarthe maathiri iruku,onnum purile",0
sweet saapda porom scene la ironman feel varude pa.. yenakku mattum daana🤔,0
"80s,90s hollywood super hero movie maari iruku ,ituku 450cr budgetu. bollywood movie krish,ra1 alavuku kooda illa.",0
pongada dai music oru mairum nalla illa ithukku vedhalam music paravala,1
maniratnam - arrahman - vairamuthu fans here,0
"ending thalaivar politics,, bangam pannitingale daw  ..",1
"rocking trailer.. welcome thalaa..  hater: engaluku ena sollaney therila, thala fans: ..coffee solunga :)",0
kunnamkulam vfx at its peak,0
goiyala..trailer oda final dialogue kagave padam pakalam..bangam da dei,0
never recommend,0
really mass and class teaser..  waiting for movie..  varlaam varlaam vaa varlaam vaa bairavaa,0
can we use esim facility from lebsack with these watches?,0
ninga dhan paavam 20 ku varudhu daa..  mersal teaser,0
vera level la irukkum polaye all the best sk,0
ithu vera mathri padam masala padam illa thala luv thala,0
"maybe it's time for you guys to google the definition of """"fair"""" because your policy isn't anywhere near that.",0
tnx for that promotion.,0
teaser vera level updates vanthukitae irrukku,0
vera level la vara pakuthu marana mass,0
but mt loyalty deta is very small amount.,0
vera level dhanush anna mass.. dialogue la semma naa..,0
ptta horu mun,1
நாகை மாவட்டம் தேவேந்திர வேளாளர்கள் சார்பாக வாழ்த்துக்கள் மிகப்பெரிய வெற்றியாகும் படம் வெடிக்கும் வெறித்தனம்,0
thala vera level kaner vathutu nice  thala pola varma,0
thala love u r great..superb ..trailer tamil cinema goes to next level..,0
mata nam fiber eka kisi dawasaka prashnayak wela na matara di,0
"shoot the kuruvi.., shoot the kuruvi..",1
🏅special offer for vendors free reg:💯✔ ☟,0
100 kodi adikirom ajith thatha va thookurom,1
comali part 2 dha pola..sirichu saava porom,1
தல ரசிகர்கள் சார்பாக இத்திரைப்படம் வெற்றி விழா காண வாழ்த்துகள்,0
"comment section  படிக்கிறப்ப  ரொம்ப  பெருமையா இருக்கு  ல, தீண்டாமை  ஒரு  பாவ  செயல்  னு படிச்ச  பசங்க.. தன்னோட  ஜாதி ய mention பன்றாக.. இந்த  காலத்துலயும்  ஜாதி யை  வைத்து ஏழை மக்களை  பிரிப்பதற்கு ஒரே அடியா  அவங்களை  சாகடிச்சிருங்க(எப்ப தான்  புரிய போகுதோ  அவர்களும் மனிதர்கள்  என்று )",0
oh my kadavule vijay  annan,0
ajith sir fans hit likes,0
படத்தின் வெற்றி தீர்மானிக்கும்.. முத்துராமலிங்கம்..தேவராட்டம் வரிசையில் திரௌபதி..(நான் சிரித்தால்),0
peoples bnk bari da,0
"yogibabu, padam eppa venaalum nadikalaam aana thaali that dialogue",0
first day first show (fdfs) anyone?,1
thiyan slm ekat hadan puluwanda,0
super logesh kanagaraj sir ethavuda enga thalapathi vijay annaukku vera levela movie erukkanm,0
how to get 4g sim,0
mani sir padama ithu waiting to watch,0
மண்ணு பொண்ணு யார் மீது கையை வைத்தாலும் வெட்டுவோம் பெண்ணை பெற்றவர்களுக்கு இந்த படத்தை பார்க்க வேண்டும் படம் வெற்றி பெற வாழ்த்துக்கள்,0
මේ අවුරුදු සමයේ ගම්බිම් බලා යන ඔබ වෙනුවෙන්..,0
makkal sellvan vijey sethupathi maass,0
just 2k likes away from passing vivegam trailer likes,0
නව චැනල් add කරනවාද?,0
ipdi unmayila nadantha arrange marriages love marriagesa vida athikarikum yaarukachum ithu purincha like pannunga,0
interesting story line. final dialogue sema. 20yrs rajni same dialogue,0
ena da morratu cringe panrenga,1
200 plus pathavanga like podungoii,0
"porukiya, rowdya  entha mari kati thanda nadu nasama pochi",1
intha trailer nirayya tadava paathavanka like podunga 🤗🤗,0
thatha ku jodiya paatis padam nalla irrukum pola,0
ඔය කිඋව්ට ඩෙට හම්බ උනෙකටදබං,0
send me ur number,0
"யோவ் பாரின் சரக்கு அதிகம் அடிக்காதான்னு எத்தனை தடவையா சொல்லுறது, இப்பையும் அப்படியே வாந்தி எடுத்து வச்சி இருக்க",1
எந்த ஒரு தப்பும் பண்ணாம அந்த ஜாதில பிறந்த ஒரே காரணத்துக்காக அவங்கள ஒதுக்கி வைகாம இருந்தா..இந்த பிரச்சனையே இல்ல.. தப்பு பணாலே பணம் குடுத்து ஜாமின் வாங்கிர இந்த காலத்துல தப்பே பணாம ஒருத்தன கேவலமா பாத்த..அவங்க வழி இல்லாம குறுக்கு வழி ல மேல வர தா பாப்பாங்க.. வோட்டுகாக ஒருத்தன் நம்மள பேச வைக்ரான்..நாம பேஸ்ரோம்..ஆனா பல கொடி லஞ்சம் அவங்க வீட்டுக்கு தா போகுது..நாம கஷ்டபட்டு தான் சாப்ட வேண்டி இருக்கு..,1
ngk ngk ngk ngk ngk ngk ngk ngk ngk ngk suriya,0
"උපතත් 12,මරණයත් 12..",0
intha padam pudichavanga like pannunga seruppadi to haters..,1
teaser ah vidama trailer ah vittutaga🤩🤩,0
"str i love u so much.., i am biggest fan..",0
will movie  hit : like  no : comment,0
damien mendis,0
2036: rajini : nan arasiyaluku varuvathu uruthi,0
adin iwarida,0
"இந்த படம் ஒருமுகமாக சாதி வெறியை தினிக்கிறது.. உயர் சாதியினரின் கொடுமையை கூறும் போது  (அசுரன், பரியேறும் பெருமாள்)படத்தை படமாக பார்க்க வேண்டும் என கூறியவர்கள் ஊம்பிக்கொன்டா உள்ளீர்கள்.. othaa throwbathy payalugala.. ipo padam vetripera ..orin sarbaga ..,..kulathin  vazhthukal nu podringaa",1
thalapathy pakka mass teaser waiting for pongal,0
i'm currently using mini sim (b) a - full size sim b - mini sim c - micro sim d - nano sim,0
like here if you love kajal aggarwal.,0
car pinnadi iruku pothum kudharai ethuku,1
நாயுடு சமூகம் சார்பாக படம் திரையரங்குகளில் வெளிவந்து வெற்றிபெற வாழ்த்துக்கள்,0
idhuvaraikum 700 siruthakuttyga sathamillama vanthu commentsa padichitu poirukanunga..,0
paaka dhana porom indha kaaliyoda aatatha,1
wattala & ja-ela branches are not answering to their phones.,0
i hope many things from gerhold,0
omg omg omg  cant wait,0
vijay na mass va varla va varla va bairavaa,0
enda padam muluka ipdiye kathuviya.. ada saami namma naale keka mudiyadupa aala vidu,1
ipdi tha raavana padam trailer gethu madhiri irunthuchu last la enna aachu nu tamil nattukey theriyum..intha padamum apdi illama iruntha ok tha..blue sattai ipave ready aidupapla,1
சிவகங்கை முத்தரையர் சமுதாயம் சார்பாக மனமார்ந்த வாழ்த்துகளை தெரிவித்துக் கொள்கிறேன்,0
විනාඩි 500 යි.,0
neengale naxal madtri pesringa.. badhilaa.. neengale urban naxal maadri pesuringa.. semma yaa irukkum.. hit if u like,1
signal ne ne anee. ekata mokak hari karannakoo.,0
"sema bangamda kelavanuku, idhu 96 yaara emathureenga??hahahhah",1
ela mahasitha aiya,0
